Crop,pH,Temp,Rain,Humidity,Nitrogen,Phosphorus,Potassium,Oxygen
watermelon,7,30,643,64,70,47,82,20
watermelon,6,25,620,67,77,41,104,19
watermelon,6,21,715,68,83,41,105,18
watermelon,7,27,706,64,84,43,110,21
watermelon,6,26,677,63,70,30,110,21
watermelon,6,27,767,65,76,34,85,19
watermelon,7,27,542,67,98,35,105,18
watermelon,7,20,737,69,64,32,102,21
watermelon,7,26,526,65,75,47,116,19
watermelon,6,24,797,62,88,37,113,19
watermelon,7,27,517,61,66,40,99,21
watermelon,6,28,507,60,65,47,90,20
watermelon,7,30,725,60,92,32,87,18
watermelon,7,20,798,69,65,43,107,20
watermelon,6,20,616,65,71,44,107,20
watermelon,7,20,638,62,73,47,107,21
watermelon,6,29,500,64,94,34,96,18
watermelon,7,21,581,67,78,35,111,20
watermelon,6,24,640,63,89,49,90,21
watermelon,6,27,775,63,70,30,99,19
watermelon,7,26,532,68,64,38,88,18
watermelon,7,21,511,70,62,36,96,19
watermelon,7,26,570,65,82,31,107,19
watermelon,7,28,595,66,62,45,98,20
watermelon,6,28,792,61,60,49,113,19
watermelon,7,23,588,60,63,50,104,21
watermelon,6,25,675,67,83,46,112,21
watermelon,6,30,527,65,64,43,115,21
watermelon,7,24,600,69,80,43,90,18
watermelon,6,25,703,66,76,33,91,19
watermelon,7,25,645,66,61,30,104,20
watermelon,6,27,707,63,66,44,103,21
watermelon,7,29,769,69,66,31,116,21
watermelon,7,22,518,63,87,36,96,20
watermelon,6,21,644,62,70,46,92,21
watermelon,6,23,646,64,89,38,101,18
watermelon,6,22,580,69,99,34,84,19
watermelon,7,24,548,69,81,45,80,19
watermelon,7,25,619,70,95,48,84,21
watermelon,7,23,528,63,74,38,106,18
watermelon,7,27,520,69,68,38,107,21
watermelon,6,20,598,68,91,37,111,20
watermelon,7,20,549,62,69,42,97,20
watermelon,6,30,666,65,61,48,90,19
watermelon,6,27,551,64,74,40,105,19
watermelon,6,21,706,65,84,36,101,18
watermelon,7,25,690,60,69,32,101,21
watermelon,6,22,502,69,100,42,93,20
watermelon,6,22,797,60,75,40,110,21
watermelon,6,21,590,68,92,48,120,21
watermelon,6,24,674,70,61,43,119,20
watermelon,6,25,669,66,76,33,92,21
watermelon,7,28,799,66,81,46,114,20
watermelon,6,25,503,64,64,31,120,20
watermelon,7,22,589,61,85,46,120,18
watermelon,6,24,726,70,85,34,102,21
watermelon,6,28,548,64,89,42,116,21
watermelon,6,25,780,65,69,39,116,18
watermelon,6,25,595,68,97,31,106,18
watermelon,6,23,546,62,83,46,102,20
watermelon,7,26,501,70,87,45,119,19
watermelon,7,24,773,63,90,50,84,21
watermelon,7,26,503,65,70,43,83,19
watermelon,6,30,793,69,89,39,107,18
watermelon,7,24,723,70,74,42,88,20
watermelon,6,22,583,63,98,39,105,19
watermelon,7,26,627,67,82,39,116,20
watermelon,7,30,627,63,73,40,84,18
watermelon,7,21,618,63,83,49,117,20
watermelon,7,27,559,66,75,50,92,18
watermelon,6,22,600,61,94,45,83,19
watermelon,6,29,718,67,60,48,84,18
watermelon,7,23,612,68,79,48,113,20
watermelon,7,22,677,62,80,33,120,19
watermelon,6,20,707,62,85,43,90,21
watermelon,7,30,734,64,83,39,80,18
watermelon,7,21,551,61,87,37,108,18
watermelon,6,25,698,67,81,42,97,19
watermelon,7,25,569,66,100,41,96,19
watermelon,6,28,723,61,71,48,118,21
watermelon,6,30,777,63,78,41,95,21
watermelon,7,21,705,60,99,44,85,19
watermelon,6,20,605,61,96,50,85,20
watermelon,6,27,518,60,94,46,93,20
watermelon,7,29,621,64,73,31,83,19
watermelon,7,27,628,68,76,34,112,21
watermelon,6,22,731,65,95,45,108,18
watermelon,6,30,627,69,99,48,109,21
watermelon,7,21,731,69,73,45,106,18
watermelon,6,30,559,61,97,47,86,18
watermelon,6,21,790,62,63,49,107,19
watermelon,7,25,525,66,84,40,97,20
watermelon,7,20,596,68,60,32,107,21
watermelon,7,21,543,65,67,42,114,20
watermelon,7,27,757,61,91,47,95,21
watermelon,7,22,554,64,61,34,97,18
watermelon,7,23,624,64,96,49,98,18
watermelon,7,27,571,67,73,40,84,18
watermelon,7,23,731,60,71,47,102,18
watermelon,6,25,567,67,90,39,84,20
watermelon,7,26,573,67,100,49,87,21
watermelon,7,26,768,70,71,30,104,18
watermelon,7,29,596,62,97,47,86,19
watermelon,6,23,748,65,72,42,86,20
watermelon,6,22,800,70,94,47,94,20
watermelon,6,28,548,68,90,33,120,19
watermelon,6,23,567,61,84,48,100,19
watermelon,6,25,774,67,100,36,115,18
watermelon,7,20,596,67,98,32,93,19
watermelon,6,22,527,68,74,38,91,21
watermelon,6,23,578,67,91,33,97,18
watermelon,6,24,619,61,77,42,117,21
watermelon,6,29,692,60,82,44,83,19
watermelon,7,28,603,60,90,41,97,19
watermelon,6,29,729,64,87,44,85,21
watermelon,6,29,742,69,96,33,99,18
watermelon,6,29,533,64,73,38,95,19
watermelon,7,24,524,67,64,46,100,21
watermelon,7,20,750,65,75,48,94,19
watermelon,7,25,581,60,61,33,83,19
watermelon,6,22,779,70,81,48,81,20
watermelon,6,24,543,62,94,34,118,18
watermelon,7,22,768,64,66,49,119,19
watermelon,6,24,718,69,68,32,94,21
watermelon,7,22,561,64,91,34,84,18
watermelon,6,30,711,61,74,49,92,18
watermelon,7,21,604,64,83,48,80,20
watermelon,7,27,540,67,99,34,98,21
watermelon,7,25,761,62,85,40,101,18
watermelon,7,21,604,68,93,30,105,21
watermelon,6,20,537,65,64,46,86,21
watermelon,6,29,505,65,89,42,111,20
watermelon,7,20,708,65,61,32,80,20
watermelon,7,28,589,63,82,40,105,20
watermelon,6,22,675,70,80,34,99,20
watermelon,7,25,748,62,82,45,114,19
watermelon,6,28,559,70,79,50,119,20
watermelon,6,28,769,68,90,50,88,20
watermelon,6,26,756,64,98,50,103,18
watermelon,6,23,744,70,74,50,98,19
watermelon,7,24,771,67,73,32,95,21
watermelon,7,27,684,61,91,45,112,20
watermelon,7,20,796,70,83,45,117,21
watermelon,7,22,516,68,83,32,100,21
watermelon,7,28,552,63,96,37,83,21
watermelon,7,24,785,61,86,47,94,20
watermelon,6,29,646,63,71,33,107,19
watermelon,6,23,666,64,63,49,105,20
watermelon,7,25,717,69,96,35,94,19
watermelon,7,22,660,65,71,46,103,18
watermelon,6,29,679,66,80,47,94,18
watermelon,6,26,538,62,65,32,94,19
watermelon,7,22,651,61,92,48,97,21
watermelon,6,24,735,66,80,50,91,18
watermelon,6,22,595,62,71,46,111,20
watermelon,6,20,740,61,66,36,86,21
watermelon,7,21,683,70,82,45,89,18
watermelon,6,20,536,60,97,42,97,21
watermelon,7,25,617,62,79,31,82,21
watermelon,7,27,700,64,82,31,111,21
watermelon,6,23,596,70,98,38,87,21
watermelon,6,23,544,68,89,48,95,21
watermelon,6,30,500,65,94,37,102,20
watermelon,6,30,628,66,94,36,91,19
watermelon,6,22,684,62,65,42,107,19
watermelon,7,27,552,64,92,39,120,20
watermelon,6,23,711,69,92,40,99,18
watermelon,7,30,625,64,66,37,89,19
watermelon,7,26,721,64,66,35,110,20
watermelon,6,21,515,64,93,44,89,18
watermelon,7,30,549,61,93,39,110,19
watermelon,6,27,717,66,79,41,106,19
watermelon,7,28,780,64,64,49,91,20
watermelon,6,23,511,68,73,42,114,19
watermelon,7,29,558,65,67,38,96,20
watermelon,7,21,765,68,100,41,95,18
watermelon,7,21,503,68,98,46,101,20
watermelon,7,25,720,69,83,46,110,20
watermelon,7,20,534,64,95,49,96,19
watermelon,7,28,583,69,72,34,94,19
watermelon,6,24,682,70,97,39,88,18
watermelon,6,29,543,64,78,36,105,19
watermelon,7,23,712,65,90,50,92,18
watermelon,6,29,571,65,74,46,98,19
watermelon,6,23,782,63,84,37,84,21
watermelon,6,30,599,66,61,33,87,18
watermelon,6,30,785,70,73,32,117,21
watermelon,6,21,753,67,85,36,118,20
watermelon,6,27,655,70,82,38,94,21
watermelon,6,25,712,68,100,30,85,19
watermelon,7,29,637,65,64,42,90,18
wheat,7,19,478,52,112,36,133,20
wheat,6,10,508,53,117,32,107,20
wheat,7,16,588,59,90,34,149,21
wheat,6,18,485,70,91,35,107,19
wheat,7,13,443,59,116,31,124,21
wheat,7,16,551,69,110,33,141,20
wheat,6,17,494,70,106,44,143,21
wheat,7,11,599,54,110,47,148,20
wheat,6,10,558,67,107,50,117,19
wheat,7,17,472,57,88,32,146,20
wheat,7,11,548,64,92,47,121,20
wheat,6,10,505,63,98,38,115,19
wheat,7,17,577,51,113,49,116,21
wheat,7,17,406,63,86,41,146,21
wheat,7,15,511,58,98,40,123,19
wheat,7,18,582,60,99,41,100,19
wheat,7,12,556,55,81,45,108,18
wheat,6,17,424,67,82,39,149,18
wheat,7,15,516,60,120,40,114,20
wheat,7,14,499,51,81,35,108,19
wheat,6,20,592,69,117,49,116,19
wheat,6,17,515,61,85,37,140,19
wheat,6,15,589,52,85,40,105,20
wheat,6,15,530,51,109,49,110,21
wheat,7,18,538,61,107,46,115,19
wheat,6,10,527,66,82,33,101,21
wheat,7,20,441,50,88,43,145,20
wheat,6,19,530,68,100,33,148,21
wheat,7,17,442,59,83,30,146,19
wheat,6,12,587,53,104,47,136,20
wheat,7,11,430,61,85,30,129,18
wheat,7,13,489,61,107,43,117,19
wheat,7,17,548,55,110,46,109,19
wheat,7,17,453,56,104,43,137,21
wheat,6,12,577,60,94,50,142,18
wheat,7,10,515,64,96,30,128,20
wheat,7,16,428,66,88,31,148,19
wheat,6,12,546,50,117,43,142,19
wheat,6,17,409,67,82,41,114,21
wheat,7,18,497,50,103,33,118,19
wheat,7,15,585,60,114,31,120,18
wheat,6,15,406,52,94,35,150,19
wheat,7,17,534,59,105,44,135,20
wheat,6,16,585,53,120,46,119,21
wheat,7,17,506,70,91,33,100,18
wheat,6,14,522,63,85,33,145,21
wheat,7,13,591,56,98,30,103,19
wheat,6,14,532,63,89,48,111,21
wheat,6,19,445,53,91,41,114,19
wheat,6,18,451,69,83,45,112,19
wheat,6,13,493,56,91,39,141,21
wheat,6,11,547,68,101,38,146,20
wheat,7,10,563,64,98,32,137,19
wheat,7,18,449,62,85,39,123,19
wheat,7,17,489,67,111,43,149,18
wheat,6,20,499,62,82,45,132,21
wheat,6,11,432,53,109,43,129,18
wheat,6,12,410,55,96,39,102,21
wheat,6,15,537,63,102,49,123,19
wheat,6,17,484,64,114,36,121,19
wheat,6,19,435,70,90,45,101,20
wheat,6,11,532,70,112,44,112,20
wheat,6,17,450,55,87,37,147,21
wheat,7,19,528,64,86,48,142,18
wheat,7,13,470,65,82,32,137,20
wheat,6,18,505,54,88,43,100,20
wheat,7,14,437,66,116,30,141,21
wheat,6,14,487,55,91,39,106,21
wheat,6,19,598,56,94,47,134,20
wheat,6,20,466,56,89,48,106,21
wheat,6,10,430,57,106,44,144,20
wheat,7,12,490,54,93,44,124,21
wheat,6,13,440,67,119,44,104,18
wheat,6,11,588,67,114,39,149,19
wheat,6,20,442,59,101,30,150,20
wheat,7,17,532,65,97,40,147,19
wheat,7,10,406,67,115,49,135,19
wheat,7,14,417,60,115,36,139,18
wheat,7,20,551,59,85,38,112,21
wheat,6,16,430,63,82,47,121,18
wheat,7,15,590,58,96,40,116,18
wheat,7,13,558,53,117,47,138,19
wheat,7,15,589,70,107,32,147,20
wheat,7,19,500,53,89,49,131,21
wheat,6,16,504,54,102,49,141,20
wheat,6,17,487,68,81,35,109,18
wheat,7,10,484,65,81,35,106,18
wheat,6,13,546,69,119,47,108,19
wheat,6,19,511,58,86,43,112,21
wheat,7,17,579,69,117,41,123,18
wheat,7,15,475,63,115,47,146,19
wheat,7,13,500,70,99,42,150,18
wheat,7,13,439,67,82,37,141,18
wheat,6,12,493,62,109,39,100,18
wheat,7,20,528,67,80,43,148,20
wheat,6,12,588,54,87,47,117,18
wheat,7,14,553,68,112,31,111,20
wheat,7,17,429,54,92,32,114,20
wheat,6,14,596,54,117,33,146,21
wheat,6,12,480,56,93,33,141,20
wheat,6,14,490,64,116,47,147,20
wheat,6,18,557,51,88,40,118,21
wheat,6,12,474,66,92,40,118,21
wheat,6,13,474,54,87,39,101,21
wheat,7,20,522,61,91,50,135,20
wheat,7,18,410,62,95,46,125,19
wheat,7,16,586,62,103,36,148,21
wheat,7,19,597,55,83,48,140,20
wheat,6,18,512,56,85,40,148,20
wheat,7,11,442,64,111,32,116,19
wheat,7,15,599,58,92,33,105,18
wheat,6,16,426,65,92,50,137,20
wheat,6,17,517,50,97,48,110,19
wheat,6,17,501,63,108,47,123,19
wheat,7,19,539,56,111,47,117,18
wheat,6,11,454,54,85,36,132,20
wheat,7,16,516,68,82,40,132,21
wheat,6,11,561,56,109,35,124,21
wheat,6,18,585,60,93,50,100,20
wheat,6,15,510,51,93,47,111,18
wheat,6,12,563,58,105,32,140,18
wheat,7,13,459,52,96,48,101,18
wheat,6,18,476,62,116,33,136,19
wheat,7,20,468,70,114,46,145,19
wheat,7,14,432,56,86,47,150,21
wheat,7,15,599,59,98,34,148,20
wheat,7,18,576,67,94,37,134,18
wheat,7,10,535,68,95,30,106,18
wheat,6,10,546,55,100,30,110,18
wheat,7,15,443,69,116,41,114,19
wheat,7,18,488,68,110,39,137,19
wheat,7,18,523,53,82,49,147,18
wheat,7,18,544,56,110,36,124,21
wheat,6,16,559,63,113,35,136,19
wheat,6,17,403,68,104,39,107,20
wheat,7,12,460,53,93,31,117,20
wheat,6,16,507,57,81,50,125,18
wheat,6,14,543,55,119,39,123,19
wheat,7,12,511,61,92,40,143,18
wheat,7,12,453,65,103,33,138,21
wheat,6,19,485,61,98,39,141,21
wheat,7,12,541,60,110,37,147,18
wheat,6,12,548,54,118,31,119,20
wheat,6,17,558,53,117,35,130,20
wheat,6,20,545,65,100,39,105,19
wheat,7,19,535,66,96,48,145,19
wheat,6,11,569,61,111,46,137,18
wheat,7,16,424,57,114,35,150,18
wheat,7,14,466,54,89,40,136,21
wheat,7,13,485,52,118,49,124,18
wheat,6,13,457,50,113,37,102,19
wheat,6,12,526,66,108,40,118,19
wheat,6,13,450,63,111,47,150,20
wheat,7,10,475,61,98,35,144,21
wheat,7,14,529,63,93,50,100,19
wheat,7,10,485,50,111,42,126,19
wheat,6,11,509,70,106,45,128,20
wheat,6,17,590,64,101,31,114,19
wheat,6,20,400,50,107,36,103,20
wheat,7,20,525,50,89,45,134,18
wheat,6,20,588,52,98,44,136,18
wheat,6,15,589,50,98,38,116,20
wheat,7,13,453,55,99,32,121,19
wheat,6,11,587,64,101,36,135,19
wheat,6,18,473,64,120,39,143,18
wheat,6,11,427,67,117,40,111,18
wheat,6,14,477,60,98,35,123,18
wheat,7,17,545,61,93,41,147,19
wheat,6,13,428,55,100,37,127,20
wheat,7,10,405,53,116,42,125,18
wheat,6,12,556,62,118,48,138,18
wheat,7,11,520,70,114,40,134,21
wheat,7,17,518,64,107,43,118,18
wheat,6,20,584,65,100,47,116,20
wheat,7,20,403,63,106,37,116,18
wheat,7,15,520,58,115,49,122,21
wheat,6,17,409,56,92,42,116,18
wheat,6,12,423,53,97,32,101,20
wheat,7,12,571,66,82,39,149,18
wheat,7,18,554,61,111,50,130,20
wheat,6,13,481,59,106,38,110,20
wheat,7,16,563,69,100,40,115,20
wheat,6,20,542,55,83,30,149,18
wheat,7,16,549,66,91,32,120,21
wheat,6,16,514,54,85,32,117,19
wheat,7,14,436,69,119,46,120,21
wheat,7,10,430,50,85,39,102,19
wheat,6,13,465,55,108,35,138,20
wheat,6,14,491,66,89,47,125,21
wheat,7,20,428,55,89,36,125,20
wheat,7,15,437,67,101,38,126,18
wheat,6,12,436,61,86,31,126,19
wheat,7,15,561,67,108,37,149,18
wheat,7,11,512,52,86,49,143,18
wheat,6,15,471,66,97,39,116,19
wheat,6,13,408,62,116,33,120,20
wheat,7,19,433,66,87,36,127,19
wheat,6,18,545,57,114,50,129,20
wheat,7,13,451,66,105,31,142,18
wheat,7,13,449,57,117,32,108,18
wheat,6,18,570,51,113,47,140,18
wheat,6,14,414,56,89,31,138,20
wheat,6,17,536,65,108,34,149,18
wheat,7,18,466,59,85,31,135,20
wheat,7,16,470,51,89,44,105,18
wheat,6,13,547,50,118,33,101,19
wheat,6,18,506,68,116,39,128,21
wheat,6,12,513,53,81,33,100,18
wheat,7,20,448,65,120,41,143,20
wheat,7,18,455,67,119,46,148,19
wheat,6,20,491,59,83,38,135,21
wheat,6,12,464,56,119,30,120,20
wheat,7,10,517,61,97,42,139,20
wheat,6,20,595,70,120,45,125,19
wheat,7,13,498,68,105,34,100,19
wheat,6,12,466,65,107,44,136,21
wheat,7,14,518,64,81,36,127,18
wheat,7,19,559,61,102,33,102,20
wheat,7,14,506,67,111,42,104,21
wheat,7,15,482,64,96,35,141,21
wheat,7,15,521,55,110,46,118,19
wheat,7,14,567,50,85,44,119,19
wheat,7,20,559,63,117,40,139,21
wheat,6,16,438,53,116,39,141,20
wheat,7,17,520,60,94,48,108,21
wheat,7,11,419,50,105,40,130,18
wheat,6,17,462,58,98,46,135,20
wheat,7,10,543,58,89,48,111,20
wheat,7,19,544,60,102,43,126,18
wheat,7,20,436,61,81,38,117,19
wheat,7,11,536,65,92,46,121,19
wheat,7,17,583,63,119,45,103,19
wheat,6,19,413,65,119,36,108,20
wheat,7,12,458,69,115,34,104,19
wheat,7,12,428,62,115,38,141,20
wheat,7,19,445,62,93,48,144,20
wheat,7,15,514,67,120,40,128,21
wheat,6,15,478,58,97,32,104,18
wheat,7,15,570,61,80,33,117,21
wheat,7,15,499,59,98,48,120,19
wheat,7,17,511,67,91,38,124,20
wheat,7,17,420,52,82,34,120,21
wheat,7,12,562,64,91,33,135,21
wheat,6,20,457,57,85,45,139,20
wheat,7,10,541,58,109,33,147,21
wheat,6,12,544,50,116,37,130,21
wheat,6,19,406,62,88,36,135,19
wheat,6,18,432,51,99,44,122,21
wheat,7,15,407,67,108,30,118,19
wheat,7,11,575,69,105,38,121,21
wheat,6,14,510,64,107,43,137,21
wheat,7,15,471,70,93,33,111,20
wheat,7,12,530,68,83,47,128,20
wheat,6,10,431,66,113,43,131,21
wheat,7,11,426,60,89,46,143,21
wheat,6,19,441,62,102,41,145,21
wheat,6,11,444,69,84,41,140,20
wheat,7,16,545,66,90,41,122,20
wheat,7,19,513,62,105,50,112,19
wheat,6,18,506,50,105,43,126,20
wheat,6,19,573,56,81,45,112,20
wheat,7,17,507,65,99,37,112,18
wheat,7,15,571,59,86,43,108,20
wheat,6,11,445,62,108,30,105,21
wheat,7,20,568,68,109,39,143,19
wheat,6,14,447,67,87,50,147,21
wheat,7,20,583,59,94,31,113,18
wheat,6,16,578,69,99,35,150,21
wheat,7,17,491,66,104,42,133,20
wheat,6,16,542,68,114,37,145,18
wheat,7,16,516,58,114,37,135,20
wheat,6,15,600,67,120,39,110,18
wheat,6,11,580,64,80,39,128,20
wheat,6,10,586,70,115,45,103,19
wheat,6,19,513,66,105,37,114,21
wheat,7,20,558,55,104,34,138,19
wheat,6,16,430,66,103,49,113,19
wheat,6,19,492,61,117,37,118,20
wheat,7,11,579,61,86,50,130,19
wheat,6,16,449,62,108,38,109,21
wheat,7,12,430,66,111,41,112,19
wheat,6,18,509,51,107,48,122,19
wheat,7,11,442,68,108,49,100,20
wheat,7,14,444,55,85,32,117,19
wheat,7,20,436,69,100,42,131,19
wheat,6,10,496,51,90,38,117,18
wheat,7,13,430,57,90,49,113,20
wheat,6,20,578,70,86,42,102,21
wheat,7,12,581,64,100,50,120,19
wheat,7,11,600,70,112,46,135,21
wheat,7,16,408,68,109,36,104,18
wheat,7,11,593,54,87,50,141,20
wheat,6,11,533,64,85,39,127,20
wheat,6,20,573,60,116,33,143,20
wheat,6,20,558,59,98,31,123,21
wheat,6,20,483,55,94,49,128,20
wheat,7,20,431,66,107,34,147,21
wheat,6,15,558,68,106,41,106,18
wheat,6,17,551,69,114,32,149,18
wheat,6,12,599,68,103,44,142,18
wheat,7,18,475,67,93,32,124,19
wheat,6,12,485,59,113,50,105,19
wheat,6,18,587,57,83,31,142,19
wheat,6,12,568,62,91,45,104,18
wheat,7,13,551,51,84,40,146,21
wheat,7,15,461,69,94,47,129,20
wheat,7,18,451,69,116,46,148,19
wheat,6,16,400,56,102,44,128,19
wheat,7,17,449,58,89,32,112,20
wheat,7,10,484,54,102,44,102,20
wheat,6,14,489,59,109,38,145,20
wheat,6,17,450,51,91,45,123,18
wheat,6,10,402,52,114,36,109,19
wheat,7,12,563,50,101,32,113,18
wheat,7,14,596,56,119,50,116,18
wheat,6,14,422,60,93,50,124,19
wheat,6,18,552,55,88,37,142,20
wheat,7,14,517,56,118,42,100,20
wheat,6,12,521,55,85,41,145,18
wheat,6,19,556,65,116,38,123,19
wheat,6,10,428,69,105,44,104,21
wheat,7,15,475,61,93,42,117,20
wheat,6,14,589,55,112,50,107,20
wheat,6,15,535,60,89,36,119,21
wheat,6,19,428,67,97,34,100,19
wheat,7,20,573,64,110,35,102,19
wheat,6,11,527,69,80,40,104,20
wheat,6,14,447,59,97,48,106,19
wheat,6,15,413,54,108,37,124,21
wheat,6,12,492,60,84,41,129,19
wheat,7,17,565,60,88,39,126,21
wheat,6,18,590,55,99,38,135,20
wheat,7,17,427,55,84,32,146,20
wheat,6,10,403,59,117,33,102,18
wheat,7,20,540,55,100,44,121,20
wheat,6,19,471,59,99,44,111,19
wheat,6,11,535,65,101,48,142,20
wheat,7,12,570,60,88,50,128,21
wheat,6,20,488,56,87,36,123,18
wheat,6,18,423,62,109,43,106,19
wheat,7,10,530,59,107,35,122,19
wheat,7,12,530,63,99,49,104,18
wheat,6,13,466,69,106,49,113,19
wheat,6,19,531,51,86,30,111,21
wheat,6,13,469,50,102,40,135,21
wheat,7,16,516,50,100,41,134,18
wheat,7,14,437,59,112,46,136,19
wheat,7,16,493,53,82,36,133,20
wheat,6,17,587,60,83,44,131,18
wheat,6,13,523,60,81,50,133,20
wheat,6,17,496,57,86,32,115,19
wheat,6,19,508,50,98,44,105,21
wheat,7,13,533,53,105,38,147,18
wheat,6,16,570,50,92,35,112,20
wheat,7,14,425,53,96,41,127,18
wheat,7,15,480,69,109,39,131,19
wheat,6,20,595,53,116,43,141,19
wheat,6,10,418,52,99,37,131,18
wheat,7,13,544,58,106,40,127,18
wheat,7,17,481,53,106,40,133,21
wheat,6,17,448,70,107,33,129,21
wheat,7,16,565,60,108,35,116,20
wheat,6,11,489,64,106,49,132,21
wheat,6,14,570,62,94,36,116,21
wheat,7,11,426,67,90,50,126,20
wheat,7,12,486,70,101,37,144,18
wheat,6,13,548,52,114,47,128,19
wheat,7,11,403,64,116,33,148,21
wheat,6,16,566,64,107,33,139,18
wheat,6,10,426,53,117,44,110,18
wheat,7,11,551,57,119,34,120,21
wheat,7,17,565,69,113,35,101,19
wheat,7,10,595,60,112,46,125,19
wheat,6,18,545,52,103,48,120,20
wheat,6,12,429,55,98,45,111,19
wheat,7,16,511,59,83,40,126,19
wheat,7,11,540,66,93,47,130,20
wheat,6,18,441,67,109,38,118,21
wheat,6,20,558,61,90,42,132,18
wheat,6,10,465,52,114,34,124,20
wheat,6,15,500,68,105,32,112,20
wheat,6,15,522,70,101,36,103,20
wheat,7,13,578,62,86,48,123,21
wheat,7,14,512,61,104,34,102,18
wheat,6,11,406,53,110,38,103,18
wheat,6,16,590,50,81,47,142,20
wheat,7,11,442,67,86,39,124,21
wheat,7,17,435,50,96,33,144,21
wheat,7,19,555,65,106,37,126,19
wheat,6,19,525,70,83,44,102,20
wheat,7,16,469,60,115,43,116,19
wheat,6,15,472,51,100,49,121,21
wheat,6,13,526,68,104,34,140,18
wheat,6,16,413,55,84,50,105,20
wheat,6,13,589,60,90,34,144,19
wheat,7,17,507,58,101,31,107,18
wheat,6,17,579,55,120,34,128,20
wheat,6,10,426,68,88,40,148,21
wheat,7,20,430,66,93,34,150,21
wheat,6,12,495,52,105,39,150,21
wheat,7,20,437,68,103,34,113,20
wheat,6,18,433,57,108,41,121,21
wheat,6,10,549,62,107,49,130,21
wheat,6,13,423,54,107,44,134,21
wheat,6,20,404,51,87,31,144,18
wheat,7,15,597,68,117,32,109,19
wheat,7,20,566,69,83,49,147,20
wheat,6,11,557,65,101,50,128,21
wheat,7,13,532,70,112,38,138,21
wheat,6,14,585,52,92,37,148,21
wheat,6,12,403,53,118,41,102,19
wheat,6,17,554,65,105,45,142,18
wheat,6,16,443,65,117,49,102,18
wheat,7,14,552,58,98,37,130,18
wheat,7,14,540,67,89,46,143,18
wheat,7,12,403,59,97,40,148,21
wheat,6,10,440,57,87,36,118,21
wheat,6,13,470,60,95,34,137,21
wheat,7,19,478,66,109,34,148,20
wheat,7,19,443,61,110,48,134,18
wheat,7,15,556,66,87,47,133,18
wheat,6,18,521,62,101,35,146,21
wheat,6,12,506,52,81,32,107,20
wheat,7,16,535,53,84,35,103,20
wheat,6,13,534,70,87,48,114,18
wheat,7,11,525,63,118,48,104,21
wheat,6,13,554,70,97,40,112,21
wheat,6,12,400,69,92,31,130,20
wheat,6,17,532,66,84,38,128,20
wheat,7,20,563,58,90,42,103,18
wheat,6,17,400,55,102,30,115,20
wheat,6,20,480,62,99,38,127,21
wheat,7,18,599,64,110,42,124,20
wheat,6,18,477,57,90,35,149,21
wheat,7,18,493,69,107,38,112,21
wheat,6,17,497,58,92,39,127,19
wheat,7,12,474,59,86,49,138,18
wheat,6,14,580,56,91,43,141,19
wheat,6,10,532,65,87,38,126,21
wheat,7,13,591,62,104,30,106,19
wheat,7,14,466,69,115,49,110,18
wheat,7,15,574,68,104,41,112,21
wheat,7,16,465,65,101,30,110,21
wheat,6,10,447,50,109,30,138,18
wheat,6,19,442,55,93,34,104,19
wheat,6,10,544,68,97,49,138,21
wheat,7,16,597,60,115,37,136,19
wheat,7,20,457,55,105,31,128,20
wheat,7,11,567,70,93,31,137,21
wheat,7,17,460,63,102,45,144,18
wheat,7,12,568,52,113,47,136,20
wheat,6,17,565,62,118,48,125,21
wheat,6,15,451,51,109,45,105,20
wheat,6,11,493,70,81,48,106,21
wheat,7,18,446,63,87,34,132,21
wheat,6,15,485,65,110,49,131,21
wheat,6,11,441,60,83,43,149,20
wheat,7,12,403,58,115,37,105,19
wheat,7,10,527,67,106,38,135,19
wheat,7,20,439,53,113,31,144,19
wheat,6,12,567,61,90,49,140,20
wheat,7,17,422,70,100,32,143,20
wheat,6,17,511,51,85,31,118,18
wheat,7,12,547,57,91,47,123,19
